_id,hospital_name,text
65e678c244070235c487c8ea,연세공감마취통증의학과의원 구로디지털점,병원이 쾌적하고 좋아요!
65e678c244070235c487c8eb,연세공감마취통증의학과의원 구로디지털점,"퇴근 후에 늦게까지 진료받는 곳이라 방문했는데 친절하게 몸 상태를 알려주시고, 물리치료 받았는데 마치 케어 받는 느낌이예요."
65e678c244070235c487c8ec,연세공감마취통증의학과의원 구로디지털점,가깝고 친절한 병원!
65e678c244070235c487c8ed,연세공감마취통증의학과의원 구로디지털점,병원도 깔끔하고 모두 친절하심. 걸을때마다 아팠는데 1회치료로 많이 좋아졌습니다 \n하지만 조금비싼듯 실비되니 또 가겠다ㅋ
65e678c244070235c487c8ee,연세공감마취통증의학과의원 구로디지털점,친절해요
65e678c244070235c487c8ef,연세공감마취통증의학과의원 구로디지털점,아프지말자.
65e678c244070235c487c8f0,연세공감마취통증의학과의원 구로디지털점,친절해요\n치근차근 설명도 해주셔요
65e678c244070235c487c8f1,연세공감마취통증의학과의원 구로디지털점,친절해요
65e678c244070235c487c8f2,연세공감마취통증의학과의원 구로디지털점,좋아요
65e678c244070235c487c8f3,연세공감마취통증의학과의원 구로디지털점,굿
65e678c344070235c487c8f4,연세공감마취통증의학과의원 구로디지털점,친절해요
65e678c344070235c487c8f5,연세공감마취통증의학과의원 구로디지털점,통증이 완화되요
65e678c344070235c487c8f6,연세공감마취통증의학과의원 구로디지털점,좋아용:)
65e678c344070235c487c8f7,연세공감마취통증의학과의원 구로디지털점,친절하게 잘안내해주셔서 좋았습니다☺️
65e678c344070235c487c8f8,연세공감마취통증의학과의원 구로디지털점,도수치료 상담받고왔는데 재택근무가 늘면서\n3월에 연락드리고 치료시작하려고합니다.\n다른병원 많이 다녀봐서 상담도 많이 받아봤는데 여기 상담사님은 유일하게 엑스레이 보면서 제몸 어디가 어떻게 틀어졌고 1:1 pt받는다고 했더니 지금몸으로 어떻게 운동해야하는지와 운동할때 왜 아팠는지까지 세세하게 다 설명해주시네요..\n금액보다 제 몸 설명을 더 오래들은 건 처음이라 원장님설명만큼이나 유익했고 제 pt샘보다 제 몸을 더 잘 알고 설명해주셔서 너무 좋았어요!\n3월에 꼭 가겠습니다!
65e678c344070235c487c8f9,연세공감마취통증의학과의원 구로디지털점,조아요
65e678c344070235c487c8fa,연세공감마취통증의학과의원 구로디지털점,굿
65e678c344070235c487c8fb,연세공감마취통증의학과의원 구로디지털점,조아요
65e678c344070235c487c8fc,연세공감마취통증의학과의원 구로디지털점,굿
65e678c344070235c487c8fd,연세공감마취통증의학과의원 구로디지털점,조아요
65e678c344070235c487c8fe,연세공감마취통증의학과의원 구로디지털점,굿
65e678c344070235c487c8ff,연세공감마취통증의학과의원 구로디지털점,꾸준히 갈만한곳
65e678c444070235c487c900,연세공감마취통증의학과의원 구로디지털점,좋아요 아주 좋아요
65e678c444070235c487c901,연세공감마취통증의학과의원 구로디지털점,좋아요
65e678c444070235c487c902,연세공감마취통증의학과의원 구로디지털점,친절하신분들
65e678c444070235c487c903,연세공감마취통증의학과의원 구로디지털점,친절합니다
65e678c444070235c487c904,연세공감마취통증의학과의원 구로디지털점,조아요
65e678c444070235c487c905,연세공감마취통증의학과의원 구로디지털점,굿
65e678c444070235c487c906,연세공감마취통증의학과의원 구로디지털점,치료하고 많이 좋아졋어요
65e678c444070235c487c907,연세공감마취통증의학과의원 구로디지털점,좋아요 아주 좋아요
65e678c444070235c487c908,연세공감마취통증의학과의원 구로디지털점,친절합니다~^^
65e678c444070235c487c909,연세공감마취통증의학과의원 구로디지털점,.
65e678c444070235c487c90a,연세공감마취통증의학과의원 구로디지털점,도수치료를 짱 잘해요~!!
65e678c444070235c487c90b,연세공감마취통증의학과의원 구로디지털점,"의사선생님 상세하게 설명해주셔서 좋고, 간호사선생님들도 다 친절하신것같은데... 상담해주시는 여자분은 진짜 별로네요. 도수치료를 누구는 안하고싶어서 안하나요? 못할것같다고 했더니 그럼 옷 갈아입고 가시면 되요. 하고 바로 상담실 나가시네요. 도수치료 상담전에 다른 분이 물리치료 조금 기다리셔야한다고 시간괜찮냐고 물어보셨어서 하겠다고 했었기에 나가시는 상담사를 다시 붙잡고 물리치료는 안하냐고 물어봤더니 하고싶으세요? 라니요..ㅋㅋㅋ 다른간호사분이 물리치료있다고 말했다고 했더니 그분이 잘못안거에요. 라고 하시더라구요. ㅋㅋ 어이없었습니다..^^ 치료받으러 갔다가 기분엄청상하네요. 도수치료하시는 분들만 환자로 받아주시나봅니다."
65e678c444070235c487c90c,연세공감마취통증의학과의원 구로디지털점,만성적인 허리통증으로 주기적으로 도수치료를 받고 있습니다. 매번 늦게 가는데도 항상 잘 치료해주시는 도수치료 선생님덕에 다녀오면 허리가 너무 편하고 좀 살 것 같네요
65e678c544070235c487c90d,연세공감마취통증의학과의원 구로디지털점,네~ 깨끗하고 진료도 친절하게 잘 봐주셔서 좋았습니다~\n모두 다 친철하셨어요~
65e678c544070235c487c90e,연세공감마취통증의학과의원 구로디지털점,친절해요
65e678c544070235c487c90f,연세공감마취통증의학과의원 구로디지털점,좋아요
65e678c544070235c487c910,연세공감마취통증의학과의원 구로디지털점,친절하고 진료 잘 봐주세요. 직원분들도 친절하시고요
65e678c544070235c487c911,연세공감마취통증의학과의원 구로디지털점,.
65e678c544070235c487c912,연세공감마취통증의학과의원 구로디지털점,도수치료 하는 분들도 친절히 잘 하시는데 운동치료하는 분들도 그러하심…
65e678c544070235c487c913,연세공감마취통증의학과의원 구로디지털점,더 넓어졋어요
65e678c544070235c487c914,연세공감마취통증의학과의원 구로디지털점,친철해서 좋아요
65e678c544070235c487c915,연세공감마취통증의학과의원 구로디지털점,그동안 도수치료 잘 받고 운동치료 받기로 함…
65e678c544070235c487c916,연세공감마취통증의학과의원 구로디지털점,완전 진짜 친절친절하세요
65e678c544070235c487c917,연세공감마취통증의학과의원 구로디지털점,친철하고 좋아요 추천!
65e678c544070235c487c918,연세공감마취통증의학과의원 구로디지털점,오랜만에 갔는데 기억해주셔서 기분좋았어요~ 치료 잘 받았어요!
65e678c644070235c487c919,연세공감마취통증의학과의원 구로디지털점,언제나 느끼지만 잘 함… 바로 옆에 치료실 확장(이전?) 공사 중..
65e678c644070235c487c91a,연세공감마취통증의학과의원 구로디지털점,완전 비비비비비추 \n지금 당장 관절 아파서 고정시키고 안정시켜야하는데 20만원넘는 도수치료를 추천함. \n상담실장한테 발목 지금 움직이기엔 불안한데 전기치료 같은 다른 물리치료 없냐 물었더니 집에가서 아이싱이나 하라함. 싸구려 물리치료는 취급안하나봄.\n그냥 환자를 돈으로만 보는 느낌을 받음.
65e678c644070235c487c91b,연세공감마취통증의학과의원 구로디지털점,추천할만한곳
65e678c644070235c487c91c,연세공감마취통증의학과의원 구로디지털점,너무좋아요!
65e678c644070235c487c91d,연세공감마취통증의학과의원 구로디지털점,항상 친절하십니다 점점 몸의 변화가생기네요
65e678c644070235c487c91e,연세공감마취통증의학과의원 구로디지털점,청결하게 기구들이 관리되고있는지는 모르겠어요
65e678c644070235c487c91f,연세공감마취통증의학과의원 구로디지털점,대기없이 해서 좋아요
65e678c644070235c487c920,연세공감마취통증의학과의원 구로디지털점,굿
65e678c644070235c487c921,연세공감마취통증의학과의원 구로디지털점,친절해요
65e678c644070235c487c922,연세공감마취통증의학과의원 구로디지털점,조아요
65e678c644070235c487c923,연세공감마취통증의학과의원 구로디지털점,항상 모두들 친절하세요 주말도 했으면ㅜㅜ
65e678c644070235c487c924,연세공감마취통증의학과의원 구로디지털점,통증이 완화되고있는듯합니다
65e678c744070235c487c925,연세공감마취통증의학과의원 구로디지털점,좋아욧
65e678c744070235c487c926,연세공감마취통증의학과의원 구로디지털점,점점더 좋아지는거같아요
65e678c744070235c487c927,연세공감마취통증의학과의원 구로디지털점,좋아요
65e678c744070235c487c928,연세공감마취통증의학과의원 구로디지털점,친절하게 해주심
65e678c744070235c487c929,연세공감마취통증의학과의원 구로디지털점,늦게까지 꼼꼼하게 잘봐주십니다~
65e678c744070235c487c92a,연세공감마취통증의학과의원 구로디지털점,쾌적하고 친절하십니다 진료비는 저렴하지않아요
65e678c744070235c487c92b,연세공감마취통증의학과의원 구로디지털점,6번 정도 방문한 것 같아요 빨리 낫기를 바래 봅니다..ㅜㅜ
65e678c744070235c487c92c,연세공감마취통증의학과의원 구로디지털점,들어가자마자 데스크에 여자 직원분들이 몇 명이나 쭉 앉아 있는데 다들 바빠 보이지 않는데 인사해주는 직원은 달랑 1 명이네요.. 잘못 들어온줄 알았네요^^;; \n집에 갈때도 인사 했더니 1명만 인사해주셔서 뻘쭘^^;; \n남자쌤 물리치료 잘 해주셔서 만족합니다 계속 치료 받으러 오려구요 \n오픈한지 얼마 안되어 시설이 깨끗해요
65e678c744070235c487c92d,연세공감마취통증의학과의원 구로디지털점,의사쌤이 친절히 설명 잘 해주셔요 \n빨리 낫기를 기대합니다~~
65e678c744070235c487c92e,연세공감마취통증의학과의원 구로디지털점,의사쌤 좋으시고 \n물리치료 잘 해 주셔서 계속 다니고 있어요 \n데스크 직원분들 인사 좀 해주세요 오늘도 뻘쭘^^;;
65e678c744070235c487c92f,연세공감마취통증의학과의원 구로디지털점,치료잘해요
65e678c744070235c487c930,연세공감마취통증의학과의원 구로디지털점,치료 잟ㅐ요
65e678c844070235c487c931,연세공감마취통증의학과의원 구로디지털점,엑스레이 관련 몇 가지 궁금한게 있어 엑스레이 찍어주시는 선생님께 물어봤는데 시간 아까워하지 않고 친절히 설명 잘 해주셔서 감사했어요 \n충격파 치료를 다른 병원보다 조금 더 길게 해주셔서 만족스러웠어요 물리치료 남자쌤도 책임감 있게 잘 해주세요 추천합니다!
65e678c844070235c487c932,연세공감마취통증의학과의원 구로디지털점,"친절해요! 데스크랑 엑스레이샘, 간호사샘, 의사선생님도 다 친절하세요~~! 뻐큐손가락 다쳤는데 보호대 착용도 의사샘이 직접 해주세요~~! 감사해요"
65e678c844070235c487c933,연세공감마취통증의학과의원 구로디지털점,엄청 친절하시고 물리치료 시원해용
65e678c844070235c487c934,연세공감마취통증의학과의원 구로디지털점,굿
65e678c844070235c487c935,연세공감마취통증의학과의원 구로디지털점,완전 친절하십니다
65e678c844070235c487c936,연세공감마취통증의학과의원 구로디지털점,친절하고 잘해주셔서 좋아요
65e678c844070235c487c937,연세공감마취통증의학과의원 구로디지털점,친절하네요
65e678c844070235c487c938,연세공감마취통증의학과의원 구로디지털점,"가까워서 방문해본것 뿐인데 너무 좋아서 영수증 받아 굳이 이렇게 리뷰까지 남겨요!\n우선 새로 생긴곳이라 시설이 너무 쾌적하고 좋아요.. 신발마저 살균처리?되게끔 해주는 기기를 사용하시네요!! \n자주 아파서 여러 병원을 이용하는데 이렇게까지 자세한 진찰을 해주시는 의사선생님은 드문것같아요 해부학을 배오고 나온듯한..ㅎㅎ\n데스크 앉아 계시는 언니들도 너무 친절하구요,\n가장 중요한건 치료인데 도수치료해주시는 선생님 또한 너무 최고에요 .. 죽을것처럼 아프지만 몸이 제대로 되는듯한 기분이네요..\n항상 번창하세요^^"
65e678c844070235c487c939,연세공감마취통증의학과의원 구로디지털점,경험이 풍부해 보여요
65e678c844070235c487c93a,연세공감마취통증의학과의원 구로디지털점,좋아요
65e678c844070235c487c93b,연세공감마취통증의학과의원 구로디지털점,"손목통증으로 방문했는데 제가 모르던 부분들도 찝어서 다 설명해주셔서 첫 방문부터 지금까지 진짜 많이 호전되고있어요!! 꾸준하게 다니니 훨씬 좋아져서 다른부분도 함께 치료받고 있는데, 언제나 친절하시고 꼼꼼히 챙겨주시고 이때까지 다녀본 병원중에 최고라고 생각합니다!! 회사를그만두지 않는한 계속 될 통증일텐데 ㅠㅠ 매번 퇴근길에 치료 받고 가면 한결 다음날이 편합니다!! 감사합니다!! 구디 직장인분들이라면 꼭꼭 들러보시면 좋을 것 같아요!!!"
65e678c844070235c487c93c,연세공감마취통증의학과의원 구로디지털점,친절해요
65e678c844070235c487c93d,연세공감마취통증의학과의원 구로디지털점,짱짱이예요 안내데스크 직원분들도 너무 친절하시고 강력 추천합니다
65e678c944070235c487c93e,연세공감마취통증의학과의원 구로디지털점,친절해요
65e678c944070235c487c93f,연세공감마취통증의학과의원 구로디지털점,지난번에 이어 2번째 방문// 이번엔 오른쪽 어깨 아파서 갔는 데 원장님이 초음파 세세하게 봐주시네요. 감동!!!보통 아픈쪽만 검사하던데 여기는 양쪽 어깨 비교검사하면서 상태가 어떤지 이해가도록 잘 설명해줘서 좋아요. 과잉진료 안하고 친절해요.
65e678c944070235c487c940,연세공감마취통증의학과의원 구로디지털점,좋아요~~
65e678c944070235c487c941,연세공감마취통증의학과의원 구로디지털점,친철해요
65e678c944070235c487c942,연세공감마취통증의학과의원 구로디지털점,좋아요.\n친절하고 깔끔하고.\n실력도 좋으시고요
65e678c944070235c487c943,연세공감마취통증의학과의원 구로디지털점,허리 찌릿 아프다고 하니 의사분이 내가 장난이라 생각했나 웃고.. 엄마가 발목 아프다고 하니 방법 없다고 무조건 수술 하라하고 지금 당장 일할수있는 상황도 아니라고 했는데.. 지금 당장 도움이라도 줘야하는거 아닌가요? 소염제 하나 처방 안해주고 물리치료도 별로고.. 다른 더 경력 있고 사람을 진심으로 생각하는 병원으로 갑니다.
65e678c944070235c487c944,연세공감마취통증의학과의원 구로디지털점,좋아요. 친절하고 몸이 좋아지고 있는 듯 합니다.
65e678c944070235c487c945,연세공감마취통증의학과의원 구로디지털점,ㅣ
65e678c944070235c487c946,연세공감마취통증의학과의원 구로디지털점,최근에 엘보가 너무 아파서 치료 받으러 방문\n아픈데 잘 찾아서 충격파 해줌\n충격파 하기전에 마사지도 해줌 좋았음
65e678c944070235c487c947,연세공감마취통증의학과의원 구로디지털점,몸이 너무 안좋아서 치료받으려고 찾아갔는데\n상담부터 너무 친절하고 잘해주셨습니다!\n또 진짜 맘에드는건 스타일러!! 옷 보관하기에도 너무나도 좋은 병원! 진짜 이런건 또 처음봤네요\n실내 인테리어도 깔끔하고 너무 기분좋게 치료받고 왔습니다~! 강추
65e678c944070235c487c948,연세공감마취통증의학과의원 구로디지털점,"10년간 구디단쪽 정형외과, 통증의학과들 다녀봤는데 여기가 가장 나음.\n초진일때 대기시간 조금 있고 새로 생긴 병원이라서 기기들이 전부 새거. 의사분과 스탭들이 친절하심."
65e678c944070235c487c949,연세공감마취통증의학과의원 구로디지털점,시설이 되게 좋고 넓어요!!
65e678c944070235c487c94a,연세공감마취통증의학과의원 구로디지털점,감사합니다!
65e678ca44070235c487c94b,연세공감마취통증의학과의원 구로디지털점,매번 만족합니다.
65e678ca44070235c487c94c,연세공감마취통증의학과의원 구로디지털점,친정엄마께서 허리 통증으로 방문했는데 의사쌤 친절하시고 과잉진료 없고 효과 좋고 간호사분들도 친절하세요
65e678ca44070235c487c94d,연세공감마취통증의학과의원 구로디지털점,엉덩이 아파서 진료 받으러갔는데 깨끗하고 친절하고 좋아요
65e678ca44070235c487c94e,연세공감마취통증의학과의원 구로디지털점,리뷰 한개 있을때 반신반의하며 왔는데 \n정말 좋아서\n멀어도 꾸준히 다니려구요~\n좋습니다.
65e678ca44070235c487c94f,연세공감마취통증의학과의원 구로디지털점,"새로생긴 곳이라 깔끔하고, 다들 친절하시네요. 치료 잘받았습니다."
65e678ca44070235c487c950,연세공감마취통증의학과의원 구로디지털점,리뷰가 하나도 없어서 고민하다 방문 했는데 만족합니다! 새로 생겨서 시설도 엄청 깔끔하고 직원분들 모두 친절하시고 오픈 이벤트도 하고 계셔서 보다 저렴하게 진료 받았어요! 도수 치료는 처음 받아봐서... 아직 효과는 모르겠으나... 설명도 잘 해주시고 불편한 곳 없는지 계속 물어보면서 치료 해주셔서 편하게 받고 왔습니다👍🏻 리뷰 없어서 딴 데 갈까 고민 하시는 분들이라면 고민 말고 가보세욘!!!
65e67a2aba316497bb1762b5,제너리스의원 광명철산,
65e67a2aba316497bb1762b6,제너리스의원 광명철산,1회 체험 이벤트가로 저렴하게 시술 잘 받았어요
65e67a2aba316497bb1762b7,제너리스의원 광명철산,이벤트할 때 회차권 신청하고 유용히 시술받고 있습니다.
65e67a2aba316497bb1762b8,제너리스의원 광명철산,이벤트 중이라 좋은 가격에 시술했네요
65e67a2bba316497bb1762b9,제너리스의원 광명철산,좋아요
65e67a2bba316497bb1762ba,제너리스의원 광명철산,예약 없이 방문했어요.\n피코토닝 행사해서 방문했는데 원장님 친절히 설명해주시고 시술도 꼼꼼히 해주셨어요.
65e67a2bba316497bb1762bb,제너리스의원 광명철산,티타늄 및 필러 시술 잘 받고 갑니다.\n이하연 원장님 매번 편안한 분위기에서\n꼼꼼하게 시술해주셔서 감사합니다.\n김화신 실장님도 합리적으로 시술하게끔\n도와주셔서 감사합니다.\n안내데스크 직원분들도 굉장히 친절하세요.
65e67a2bba316497bb1762bc,제너리스의원 광명철산,주차공간도있고 친절하시고 효과가 가장좋았어요!
65e67a2bba316497bb1762bd,제너리스의원 광명철산,"제너리스로 이름 바뀌고 처음 방문 했는데 기분탓인지 더 친절해지신 거 같았어요 실장님도 그리고 여원장님 너무 친절하시네요,, 시술도 잘 해주시고 후에 어떤 관리 받으면 좋을지도 얘기 해주시고,, 무한 감동 받고 갑니다 ☺️ 또 관리 받으러 방문 할게요 🤍"
65e67a2bba316497bb1762be,제너리스의원 광명철산,여자 의사 선생님이 계시고 정말 친절하게 안내해주셨습니다!!
65e67a2bba316497bb1762bf,제너리스의원 광명철산,시술이 저렴한 편은 아니에요 시설이 쾌적해요
65e67a2bba316497bb1762c0,제너리스의원 광명철산,티타늄슈링크 좋아용ㅎㅎ주차도 편리하고 새건물이라 쾌적해용
65e67a2bba316497bb1762c1,제너리스의원 광명철산,깔끔하고 선생님들이 친절하셔서 \n신뢰가 더가네요
65e67a2bba316497bb1762c2,제너리스의원 광명철산,상세한 설명과 친절한 응대 감사했습니다.
65e67a2bba316497bb1762c3,제너리스의원 광명철산,최현정 실장님 상담 너무 잘해주셔서\n만족한 시술 받고 갑니다
65e67a2bba316497bb1762c4,제너리스의원 광명철산,"최현정 실장님 상담 친절하게 해주시고, \n이벤트 기간이라 아주 저렴하게 시술 받았습니다..."
65e67a2bba316497bb1762c5,제너리스의원 광명철산,원장님 진료보고 충분히 설명듣고 시술 진행할 수 있습니다.\n피부과를 꾸준히 안다녔지만 이 기회에 관리하면 좋을거같아요!\n추천하신 시술하러 다시 올게요🤗
65e67a2cba316497bb1762c6,제너리스의원 광명철산,"윤곽주사 예약했는데, 다른 부위 궁금해서 여쭤봤는데 잘 설명해주셔서 감사했어요~🖤 상담해주시는 직원분이 너무 친절하심~~~"
65e67a2cba316497bb1762c7,제너리스의원 광명철산,친절하시고 꼼꼼하게 시술해주셔서 편하게 받고 있어요~
65e67a2cba316497bb1762c8,제너리스의원 광명철산,카운터에 계신분들 친절하세용!\n병원도 깔끔하고 체계적이라 안심이 되요\n원장님도 꼼꼼하셔서 재방문 했습니다
65e67a2cba316497bb1762c9,제너리스의원 광명철산,분위기가 좋고 직원분들이 친절하세요
65e67a2cba316497bb1762ca,제너리스의원 광명철산,친절해요
65e67a2cba316497bb1762cb,제너리스의원 광명철산,시설이 깨끗해요. 대표원장님도 친절하고 실력도 좋습니다.\n상담실장님들도 너무 친절해서 기분좋게 다니고 있어요.
65e67a2cba316497bb1762cc,제너리스의원 광명철산,다들 친절하시구 좋아용!
65e67a2cba316497bb1762cd,제너리스의원 광명철산,병원도 깨끗하고 실력도 좋으신거 같아요\n늘 힘들게 강남으로만 다녔는데 앞으론 여기로 다니려구요 ~~^^\n윤곽주사 세번 계획하고 있는데 한번 맞구도 지인들이 얼굴이 더 작아진거 같다고들 하네요~\n심부볼이 좀 심었었기에 세번은 맞으려구요 ~\n또 갈게요 ~^^
65e67a2cba316497bb1762ce,제너리스의원 광명철산,리뉴얼되었네요\n항상다니던곳인데 깨끗하고\n친절해서 좋아여:)
65e67a2cba316497bb1762cf,제너리스의원 광명철산,"3D피코프락셀, 쥬베룩 시술 잘 받고 갑니다.\n하연 선생님 꼼꼼하시고, 제게 필요한 시술 잘 추천해주셔서\n좋아요.\n화신 실장님도 부담 안 가는 선에서 잘 추천 해주셔요.\n진작에 이 곳에서 시술 받았으면 좋았을텐데ㅠㅠ!!"
65e67a2cba316497bb1762d0,제너리스의원 광명철산,방문할때마다 친절히 응대해주시고 상담도 자세히 잘해 주신답니다
65e67a2cba316497bb1762d1,제너리스의원 광명철산,친절하고 만족스럽습니다;D
65e67a2cba316497bb1762d2,제너리스의원 광명철산,친절합니다
65e67a2dba316497bb1762d3,제너리스의원 광명철산,간호사 선생님 세세히 설명잘해주시고 엄청 친절하셔요 의사쌤 진료도 잘해주시네요\n감사합니다 ~
65e67a2dba316497bb1762d4,제너리스의원 광명철산,상담 친절하시고 설명 자세히 잘 해주십니다! \n시설이 깨끗하고 깔끔합니다!
65e67a2dba316497bb1762d5,제너리스의원 광명철산,깨끗하고 다들 친절하세요~
65e67a2dba316497bb1762d6,제너리스의원 광명철산,깨끗하고 친절하고 좋아요!!!!!!추천
65e67a2dba316497bb1762d7,제너리스의원 광명철산,"꼼꼼하시고, 시설이 깨끗해서 재방문하려고 합니다^^"
65e67a2dba316497bb1762d8,제너리스의원 광명철산,자세하고 친절하게 설명해주셔서 시술도 안 아프게 잘 받았습니다^^
65e67a2dba316497bb1762d9,제너리스의원 광명철산,좋아요~
65e67a2dba316497bb1762da,제너리스의원 광명철산,빠르고 좋아요!
65e67a2dba316497bb1762db,제너리스의원 광명철산,굿♡
65e67a2dba316497bb1762dc,제너리스의원 광명철산,시설 좋고 깨끗해요!\n시술 전 상담도 친절하고 꼼꼼히 해주셔서 좋았습니다.^^
65e67a2dba316497bb1762dd,제너리스의원 광명철산,이벤트 중이라 저렴하고 인테리어도 넘 깔끔하고 예쁘고 선생님들도 모두 친절하세요. 또 방문할게요!
65e67a2dba316497bb1762de,제너리스의원 광명철산,작년에 받은 울쎄라 시술 대만족하고\n오늘도 울타늄 잘 받고 갑니다.\n효과가 바로 나타나서 신기하네요!\n하연 원장님 그리고 실장님 감사합니다.
65e67a2dba316497bb1762df,제너리스의원 광명철산,예약후 빠르게 대응해주시고\n시술도 굉장히 만족합니다
65e67a2dba316497bb1762e0,제너리스의원 광명철산,친절하고 가성비 좋아요
65e67a2dba316497bb1762e1,제너리스의원 광명철산,집앞이라 자주 다니고있습니다 모두 친절하세요👍
65e67a2eba316497bb1762e2,제너리스의원 광명철산,친절하십니다:)
65e67a2eba316497bb1762e3,제너리스의원 광명철산,오픈행사로 스킨보톡스 하고 너무 효과좋아서 남푠까지 해주었어요~병원도 너무 깨끗하고 쌤들도 넘 친절하시고 멀리까지 피부과 다녔는데 정착할듯해요^^
65e67a2eba316497bb1762e4,제너리스의원 광명철산,상호명만 바뀌었네요\n광명에서 가장 유명한곳이에요~ \n감사합니다~
65e67a2eba316497bb1762e5,제너리스의원 광명철산,꾸준히 다니고 있어요\n가까워서 좋고 친절해요
65e67a2eba316497bb1762e6,제너리스의원 광명철산,"피코 토닝은 해봤지만, 엑셀브이는 처음이에요. 겔을 바르고 하는데요, 번개치듯이 번쩍번쩍해요.⚡⚡⚡\n\n박동찬 원장님이 피부 상태 확인해주시고, 혈관성 기미라고 알려주셨어요. 코👃 좌우도 혈관이 보인다고 하셨는데요, 엑셀브이 하고나니, 유난히 빨갛네요.\n\n피코토닝도 엑셀브이도 닭살 돋을 정도의 통증은 있어요. \n원장님이 계속 확인하시면서 단계 조절해주셔서 좋았어요.\n\n셀카인데, 너무 잘 찍은 듯~😆\n레이저 끝나고, 쿨링 마시지도 받고, 팩도 하는데요, 관리실은 처음 이용했는데, 깨끗하고 친절해서 좋았어요.👍🏻"
65e67a2eba316497bb1762e7,제너리스의원 광명철산,굿
65e67a2eba316497bb1762e8,제너리스의원 광명철산,친구소개로 방문했는데 과하게 권하는거없이 내가 원하는부분만 잘 체크해줬어요 간호사분들도 친절하시고 피부과여서 그런지 다들 피부가 맨들맨들^^
65e67a2eba316497bb1762e9,제너리스의원 광명철산,원장님도 꼼꼼하게 잘해주시고 \n친절하고 좋아요.
65e67a2eba316497bb1762ea,제너리스의원 광명철산,상담친절하고 시설깨끗해요\n추천합니다!
65e67a2eba316497bb1762eb,제너리스의원 광명철산,상담실장님 친절하고ㅠ과잉진료 없이 필요없는건딱 끊어주시네요 강추강추
65e67a2eba316497bb1762ec,제너리스의원 광명철산,"볼, 이중턱, 사각턱 맞았어요\n이벤트가로 집이랑 가깝게 아용하서 좋았습니다\n확실히 효과가 있네용"
65e67a2eba316497bb1762ed,제너리스의원 광명철산,원장님이 시술할 부위 꼼꼼하게 봐주시고 상담도 친절하게 해주셔서 마음에 들었습니다^^
65e67a2eba316497bb1762ee,제너리스의원 광명철산,원장님도 직원분들도 친절하시고\n깨끗한 환경이라 좋아요\n이벤트도 늘 있어서 필요한걸 좀더 잘받는 느낌입니다
65e67a2eba316497bb1762ef,제너리스의원 광명철산,"직원분도 친절하시고 , 저렴한 가격에 시술 잘 받고 갑니다!"
65e67a2fba316497bb1762f0,제너리스의원 광명철산,친절하고 좋아요 !!!
65e67a2fba316497bb1762f1,제너리스의원 광명철산,오늘 첫방문했는데 상담때부터 직원분들도 너무 친절하시고 시설이 쾌적해서 좋아요!
65e67a2fba316497bb1762f2,제너리스의원 광명철산,"직원분들 올 때 마다 친절하기 응대해주시고, 꼼꼼하게 챙겨 물어봐주세요! 시술 후도 항상 맘에 드는 곳이라 여기로만 옵니다:) 영희쌤이 친절하게 잘해주세요ㅎㅎ 다음 시술 때 또 뵐게요~!!"
65e67a2fba316497bb1762f3,제너리스의원 광명철산,시설도 깔끔하고 좋아요
65e67a2fba316497bb1762f4,제너리스의원 광명철산,여러번 방문입니다.\n비싼 편인듯하나 효과가 좋은듯해 계속 오게되네요.
65e67a2fba316497bb1762f5,제너리스의원 광명철산,"대표원장님이 너무 시술 잘해주셔서 보톡스, 필러, 리프팅 할때는 꼭 여기로 옵니다."
65e67a2fba316497bb1762f6,제너리스의원 광명철산,병원이 깨끗하고 친절한 상담 기다리는 공간이 넓고 의사선생님의 미소. 예약은 필수입니다.
65e67a2fba316497bb1762f7,제너리스의원 광명철산,시설 깔끔하고 분위기 좋았어요\n쌤들도 친절하셨고요\n부작용 없이 효과 크기를 바래봅니다.\n다음에 또 방문할게요~
65e67a2fba316497bb1762f8,제너리스의원 광명철산,제너리스로 새오픈했다고해서 방문했어요\n행사 가격도 너무 좋고 직원분들도 너무 친절하세요
65e67a2fba316497bb1762f9,제너리스의원 광명철산,불친절해요
65e67a2fba316497bb1762fa,제너리스의원 광명철산,시술 받으러 종종 가곤 했는데 이름 바뀌고 처음 왔는데 친절하시고 시술도 잘해주시고 좋아요
65e67a2fba316497bb1762fb,제너리스의원 광명철산,이벤트가로 합리적가격에 체험해볼수있어서좋아요~!\n시설이깨끗하고 친절해요ㅎ
65e67a2fba316497bb1762fc,제너리스의원 광명철산,상담 꼼꼼하고 자세하게 해주세요! 넓고 깔끔해서 좋았습니다:)
65e67a2fba316497bb1762fd,제너리스의원 광명철산,오픈이벤트로 처음 방문해봤는데 내부 깔끔하고 상담도 친절했어요
65e67a2fba316497bb1762fe,제너리스의원 광명철산,친절하게 상담해주시고 경과 보고 재방문 의사 있습니다.
65e67a30ba316497bb1762ff,제너리스의원 광명철산,친절하고 빠른 상담 안내 좋습니다.
65e67a30ba316497bb176300,제너리스의원 광명철산,이벤트시술 해봤는데 설명도 친절하시고 시술도 꼼꼼하게 해주셨어오!! 재방문의사있습니당!!👍👍
