_id,disease_number,dise_name,KCD_code,sanjung_code,support_content
65dea2fb0dc299f160172312,979,관상골 및 척추의 성장결손을 동반한 기타 골연골형성이상\nOther osteochondrodysplasia with defects of growth of tubular bones and spine,KCD코드 : Q77.8,산정특례코드 : V228,지원구분 : 의료비(급여부분)
65dea2fd0dc299f160172314,978,"관상골 및 척추의 성장결손을 동반한 상세불명의 골연골형성이상\nOsteochondrodysplasia with defects of growth of tubular bones and spine, unspecified",KCD코드 : Q77.9,산정특례코드 : V228,지원구분 : 의료비(급여부분)
65dea2ff0dc299f160172316,977,관상동맥혈관의 기형\nMalformation of coronary vessels,KCD코드 : Q24.5,산정특례코드 : V148,지원구분 : 의료비(급여부분)
65dea3010dc299f160172318,976,괴사성 호흡기육아종증\nNecrotizing respiratory granulomatosis,KCD코드 : M31.3,산정특례코드 : V135,지원구분 : 의료비(급여부분)
65dea3030dc299f16017231a,975,교차증후군\nCross syndrome,KCD코드 : E70.3,산정특례코드 : V117,지원구분 : 의료비(급여부분)
65dea3050dc299f16017231c,974,구리대사장애\nDisorders of copper metabolism,KCD코드 : E83.0,산정특례코드 : V119,지원구분 : 의료비(급여부분)
65dea3070dc299f16017231e,973,구축-발달지연-피에르 로빈 증후군(5장완23 미세결손 증후군)\nContractures-developmental delay-Pierre Robin syndrome (5q23 microdeletion syndrome),KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea30b0dc299f160172320,972,국소적 아밀로이드증\nLocalized amyloidosis,KCD코드 : E85.4,산정특례코드 : V121,지원구분 : 의료비(급여부분)
65dea30d0dc299f160172322,971,굴지 형성이상\nCampomelic dysplasia,KCD코드 : Q87.1,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea30f0dc299f160172324,970,굿파스쳐증후군\nGoodpasture’s syndrome,KCD코드 : M31.0,산정특례코드 : V135,지원구분 : 의료비(급여부분)
65dea3110dc299f160172326,969,궤양성 (만성) 범결장염\nUlcerative (chronic) pancolitis,KCD코드 : K51.0,산정특례코드 : V131,지원구분 : 의료비(급여부분)
65dea3130dc299f160172328,968,궤양성 (만성) 직장염\nUlcerative (chronic) proctitis,KCD코드 : K51.2,산정특례코드 : V131,지원구분 : 의료비(급여부분)
65dea3150dc299f16017232a,967,귓바퀴-관절돌기 증후군 2\nAuriculo-condylar syndrome 2,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3170dc299f16017232c,966,그레이혈소판증후군\nGrey platelet syndrome,KCD코드 : D69.1,산정특례코드 : V106,지원구분 : 의료비(급여부분)
65dea3190dc299f16017232e,965,근골격계통의 기타 선천기형\nOther congenital malformations of musculoskeletal system,KCD코드 : Q79.8,산정특례코드 : V155,지원구분 : 의료비(급여부분)
65dea31b0dc299f160172330,964,"근골격계통의 상세불명의 선천기형\nCongenital malformation of musculoskeletal system, unspecified",KCD코드 : Q79.9,산정특례코드 : V155,지원구분 : 의료비(급여부분)
65dea31d0dc299f160172332,963,근골격계통의 선천변형 NOS\nCongenital deformity of musculoskeletal system NOS,KCD코드 : Q79.9,산정특례코드 : V155,지원구분 : 의료비(급여부분)
65dea3210dc299f160172334,962,근골격계통의 선천이상 NOS\nCongenital anomaly of musculoskeletal system NOS,KCD코드 : Q79.9,산정특례코드 : V155,지원구분 : 의료비(급여부분)
65dea3230dc299f160172336,961,근긴장디스트로피[스타이너트]\nDystrophia myotonica[Steinert],KCD코드 : G71.1,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3250dc299f160172338,960,근긴장이상을 동반한 고망간혈증\nHypermanganesemia with dystonia,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3270dc299f16017233a,959,근긴장장애\nMyotonic disorders,KCD코드 : G71.1,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3290dc299f16017233c,958,근디스트로피\nMuscular dystrophy,KCD코드 : G71.0,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea32b0dc299f16017233e,957,근병증을 동반한 전신경화증\nSystemic sclerosis with myopathy,KCD코드 : M34.8,산정특례코드 : V138,지원구분 : 의료비(급여부분)
65dea32d0dc299f160172340,956,근병증을(를) 동반한 쉐그렌증후군\nSjogren’s syndrome with myopathy,KCD코드 : M35.0,산정특례코드 : V139,지원구분 : 의료비(급여부분)
65dea32f0dc299f160172342,955,근섬유의 특정 형태이상을 동반한 선천성 근디스트로피\nCongenital muscular dystrophy with specific morphological abnormalities of the muscle fibre,KCD코드 : G71.2,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3310dc299f160172344,954,근섬유형 불균형\nFibre-type disproportion,KCD코드 : G71.2,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3340dc299f160172346,953,근세관성 (중심핵성) 근병증\nMyotubular (centronuclear) myopathy,KCD코드 : G71.2,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3370dc299f160172348,952,근육의 결여\nAbsence of muscle,KCD코드 : Q79.8,산정특례코드 : V155,지원구분 : 의료비(급여부분)
65dea3390dc299f16017234a,951,근육카르니틴팔미틸트란스퍼레이스결핍\nMuscle carnitine palmityltransferase deficiency,KCD코드 : E71.3,산정특례코드 : V117,지원구분 : 의료비(급여부분)
65dea33b0dc299f16017234c,950,글라스증후군\nGlass syndrome,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea33d0dc299f16017234e,949,글라이신대사장애\nDisorders of glycine metabolism,KCD코드 : E72.5,산정특례코드 : V117,"지원구분 : 의료비(급여부분), 특수식이 구입비"
65dea3400dc299f160172350,948,글란즈만병\nGlanzmann’s disease,KCD코드 : D69.1,산정특례코드 : V106,지원구분 : 의료비(급여부분)
65dea3420dc299f160172352,947,글루타르산뇨\nGlutaric aciduria,KCD코드 : E72.3,산정특례코드 : V117,"지원구분 : 의료비(급여부분), 특수식이 구입비"
65dea3450dc299f160172354,946,글리코젠축적병\nGlycogen storage disease,KCD코드 : E74.0,산정특례코드 : V117,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3470dc299f160172356,945,글리코젠축적병 1b형 A\nGlycogen storage disease 1b type A,KCD코드 : E74.0,산정특례코드 : V117,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3490dc299f160172358,944,글리코젠합성효소결핍\nGlycogen synthase deficiency,KCD코드 : E74.0,산정특례코드 : V117,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea34b0dc299f16017235a,943,급성 간헐성 (간성) 포르피린증\nAcute intermittent(hepatic) porphyria,KCD코드 : E80.2,산정특례코드 : V118,지원구분 : 의료비(급여부분)
65dea34e0dc299f16017235c,942,기관 또는 계통 침범을 동반한 전신홍반루푸스\nSystemic lupus erythematosus with organ or system involvement,KCD코드 : M32.1,산정특례코드 : V136,지원구분 : 의료비(급여부분)
65dea3500dc299f16017235e,941,기관한정아밀로이드증\nOrgan-limited amyloidosis,KCD코드 : E85.4,산정특례코드 : V121,지원구분 : 의료비(급여부분)
65dea3520dc299f160172360,940,기타 고페닐알라닌혈증\nOther hyperphenylalaninaemias,KCD코드 : E70.1,산정특례코드 : V117,"지원구분 : 의료비(급여부분), 특수식이 구입비"
65dea3540dc299f160172362,939,기타 궤양성 대장염\nOther ulcerative colitis,KCD코드 : K51.8,산정특례코드 : V131,지원구분 : 의료비(급여부분)
65dea3570dc299f160172364,938,기타 뇌전증지속상태\nOther status epilepticus,KCD코드 : G41.8,산정특례코드 : V125,지원구분 : 의료비(급여부분)
65dea3590dc299f160172366,937,기타 및 복합부위의 사르코이드증\nSarcoidosis of other and combined sites,KCD코드 : D86.8,산정특례코드 : V111,지원구분 : 의료비(급여부분)
65dea35b0dc299f160172368,936,기타 뼈의 파젯병\nPaget’s disease of other bones,KCD코드 : M88.8,산정특례코드 : V213,지원구분 : 의료비(급여부분)
65dea35d0dc299f16017236a,935,기타 유전성 운동실조\nOther hereditary ataxias,KCD코드 : G11.8,산정특례코드 : V123,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea35f0dc299f16017236c,934,기타 유전성 척수성 근위축\nOther inherited spinal muscular atrophy,KCD코드 : G12.1,산정특례코드 : V123,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3610dc299f16017236e,933,기타 응고인자의 유전성 결핍\nHereditary deficiency of other clotting factors,KCD코드 : D68.2,산정특례코드 : V009,지원구분 : 의료비(급여부분)
65dea3640dc299f160172370,932,기타 척수성 근위축 및 관련 증후군\nOther spinal muscular atrophies and related syndromes,KCD코드 : G12.8,산정특례코드 : V123,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3660dc299f160172372,931,기타 피부근염\nOther dermatomyositis,KCD코드 : M33.1,산정특례코드 : V137,지원구분 : 의료비(급여부분)
65dea3680dc299f160172374,930,기형을 동반한 범혈구감소증\nPancytopenia with malformations,KCD코드 : D61.0,산정특례코드 : V023,지원구분 : 의료비(급여부분)
65dea36b0dc299f160172376,929,긴QT증후군\nLong QT syndrome,KCD코드 : I49.82,산정특례코드 : V296,지원구분 : 의료비(급여부분)
65dea36d0dc299f160172378,928,긴장-간대성 뇌전증지속상태\nTonic-clonic status epilepticus,KCD코드 : G41.0,산정특례코드 : V125,지원구분 : 의료비(급여부분)
65dea36f0dc299f16017237a,927,길랭-바레증후군\nGuillain-Barré syndrome,KCD코드 : G61.0,산정특례코드 : V126,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3710dc299f16017237c,926,나팔꽃 증후군\nMorning glory syndrome,KCD코드 : Q14.2,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3730dc299f16017237e,925,낙엽천포창\nPemphigus foliaceus,KCD코드 : L10.2,산정특례코드 : V210,지원구분 : 의료비(급여부분)
65dea3750dc299f160172380,924,난청-뇌병증-유사 리이를 동반한 3-메틸클루타코닉 산뇨 (MEGDEL) 증후군\n3-methylglutaconic aciduria with deafness-encephalopathy-Leigh-like(MEGDEL) syndrome,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3770dc299f160172382,923,낭성 섬유증에서의 태변장폐색\nMeconium ileus in cystic fibrosis,KCD코드 : E84.1,산정특례코드 : V120,지원구분 : 의료비(급여부분)
65dea37b0dc299f160172384,922,내연골종증\nEnchondromatosis,KCD코드 : Q78.4,산정특례코드 : V230,지원구분 : 의료비(급여부분)
65dea37d0dc299f160172386,921,네말린근병증\nNemaline myopathy,KCD코드 : G71.2,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea37f0dc299f160172388,920,네젤로프증후군\nNezelof’s syndrome,KCD코드 : D81.4,산정특례코드 : V111,지원구분 : 의료비(급여부분)
65dea3810dc299f16017238a,919,넬슨증후군\nNelson’s syndrome,KCD코드 : E24.1,산정특례코드 : V114,지원구분 : 의료비(급여부분)
65dea3830dc299f16017238c,918,노년성 황반변성(삼출성)\nSenile macular degeneration (exudative),KCD코드 : H35.31,산정특례코드 : V201,지원구분 : 의료비(급여부분)
65dea3850dc299f16017238e,917,노리에병\nNorrie disease,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3870dc299f160172390,916,노출림프구증후군\nBare lymphocyte syndrome,KCD코드 : D81.6,산정특례코드 : V111,지원구분 : 의료비(급여부분)
65dea3890dc299f160172392,915,뇌-폐-갑상선 증후군\nBrain-lung-thyroid syndrome,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea38b0dc299f160172394,914,뇌간(∼의) 다발경화증\nMultiple sclerosis (of) brain stem,KCD코드 : G35,산정특례코드 : V022,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea38d0dc299f160172396,913,뇌전증 압상스지속상태\nEpileptic absence status,KCD코드 : G41.1,산정특례코드 : V125,지원구분 : 의료비(급여부분)
65dea3910dc299f160172398,912,뇌전증에 동반된 후천성 실어증(失語症)[란다우-클레프너]\nAcquired aphasia with epilepsy [Landau-Kleffner],KCD코드 : F80.3,산정특례코드 : V256,지원구분 : 의료비(급여부분)
65dea3930dc299f16017239a,911,뇌하수체 부신피질자극호르몬의 과다생산\nOverproduction of pituitary ACTH,KCD코드 : E24.0,산정특례코드 : V114,지원구분 : 의료비(급여부분)
65dea3950dc299f16017239c,910,뇌하수체-의존 부신피질기능항진증\nPituitary-dependent hyperadrenocorticism,KCD코드 : E24.0,산정특례코드 : V114,지원구분 : 의료비(급여부분)
65dea3970dc299f16017239e,909,뇌하수체-의존 쿠싱병\nPituitary-dependent Cushing’s disease,KCD코드 : E24.0,산정특례코드 : V114,지원구분 : 의료비(급여부분)
65dea3990dc299f1601723a0,908,뇌하수체의 양성 신생물\nBenign neoplasm of pituitary gland,KCD코드 : D35.2,산정특례코드 : V162,지원구분 : 의료비(급여부분)
65dea39b0dc299f1601723a2,907,누난 증후군\nNoonan syndrome,KCD코드 : Q87.1,산정특례코드 : V158,지원구분 : 의료비(급여부분)
65dea39d0dc299f1601723a4,906,눈 근디스트로피\nOcular muscular dystrophy,KCD코드 : G71.0,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea39f0dc299f1601723a6,905,눈백색증\nOcular albinism,KCD코드 : E70.3,산정특례코드 : V117,지원구분 : 의료비(급여부분)
65dea3a10dc299f1601723a8,904,눈인두성 근디스트로피\nOculopharyngeal muscular dystrophy,KCD코드 : G71.0,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3a30dc299f1601723aa,903,눈피부백색증\nOculocutaneous albinism,KCD코드 : E70.3,산정특례코드 : V117,지원구분 : 의료비(급여부분)
65dea3a70dc299f1601723ac,902,니만-픽병\nNiemann-Pick’s disease,KCD코드 : E75.2,산정특례코드 : V117,지원구분 : 의료비(급여부분)
65dea3a90dc299f1601723ae,901,니콜라이데스-바라이서 증후군\nNicolaides-Baraitser syndrome,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3ab0dc299f1601723b0,900,다골성 섬유성 형성이상\nPolyostotic fibrous dysplasia,KCD코드 : Q78.1,산정특례코드 : V154,지원구분 : 의료비(급여부분)
65dea3ad0dc299f1601723b2,899,"다낭성 신장, 보통염색체열성\nPolycystic kidney, autosomal recessive",KCD코드 : Q61.1,산정특례코드 : V264,지원구분 : 의료비(급여부분)
65dea3af0dc299f1601723b4,898,"다낭성 신장, 보통염색체우성\nPolycystic kidney, autosomal dominant",KCD코드 : Q61.2,산정특례코드 : V264,지원구분 : 의료비(급여부분)
65dea3b10dc299f1601723b6,897,"다낭성 신장, 영아형\nPolycystic kidney, infantile type",KCD코드 : Q61.1,산정특례코드 : V264,지원구분 : 의료비(급여부분)
65dea3b30dc299f1601723b8,896,다논 병\nDanon disease,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3b50dc299f1601723ba,895,다발경화증\nMultiple sclerosis,KCD코드 : G35,산정특례코드 : V022,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3b70dc299f1601723bc,894,다발경화증 NOS\nMultiple sclerosis (of) NOS,KCD코드 : G35,산정특례코드 : V022,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3ba0dc299f1601723be,893,다발근염\nPolymyositis,KCD코드 : M33.2,산정특례코드 : V137,지원구분 : 의료비(급여부분)
65dea3bd0dc299f1601723c0,892,다발미세이랑증\nPolymicrogyria,KCD코드 : Q04.3,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3bf0dc299f1601723c2,891,다발선천외골증\nMultiple congenital exostoses,KCD코드 : Q78.6,산정특례코드 : V242,지원구분 : 의료비(급여부분)
65dea3c10dc299f1601723c4,890,다발선천이상-근긴장저하-발작 증후군\nMultiple congenital anomalies-hypotonia-seizures syndrome,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3c30dc299f1601723c6,889,다발성 골단 형성이상\nMultiple epiphyseal dysplasia,KCD코드 : Q77.3,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3c50dc299f1601723c8,888,다발심 병\nMulticore disease,KCD코드 : G71.2,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3c70dc299f1601723ca,887,다중심성 골용해-결정증-관절병증 [MONA]\nMulticentric osteolysis- nodulosis-arthropathy [MONA],KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3c90dc299f1601723cc,886,다초점 섬유경화증\nMultifocal fibrosclerosis,KCD코드 : M35.5,산정특례코드 : V139,지원구분 : 의료비(급여부분)
65dea3cb0dc299f1601723ce,885,다초점 운동신경병증\nMultifocal Motor Neuropathy,KCD코드 : G61.8,산정특례코드 : V126,지원구분 : 의료비(급여부분)
65dea3cd0dc299f1601723d0,884,다케노우치-코사키 증후군\nTakenouchi-Kosaki syndrome,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3d00dc299f1601723d2,883,다형핵호중구의 기능장애\nFunctional disorders of polymorphonuclear neutrophils,KCD코드 : D71,산정특례코드 : V109,지원구분 : 의료비(급여부분)
65dea3d30dc299f1601723d4,882,단백질C결핍\nProtein C deficiency,KCD코드 : D68.5,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3d50dc299f1601723d6,881,단백질S결핍\nProtein S deficiency,KCD코드 : D68.5,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3d70dc299f1601723d8,880,단순 수포성 표피박리증\nEpidermolysis bullosa simplex,KCD코드 : Q81.0,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3d90dc299f1601723da,879,"단신, 시신경 위축 및 펠거-휴엣 이상 증후군\nShort stature, optic atrophy and Pelger-Huët anomaly syndrome",KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3db0dc299f1601723dc,878,단안증\nCyclopia,KCD코드 : Q87.0,산정특례코드 : V185,지원구분 : 의료비(급여부분)
65dea3dd0dc299f1601723de,877,단일심실\nSingle ventricle,KCD코드 : Q20.4,산정특례코드 : V225,지원구분 : 의료비(급여부분)
65dea3df0dc299f1601723e0,876,단일유전자성 홍반성루푸스\nMonogenic lupus erythematosus,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3e10dc299f1601723e2,875,단풍시럽뇨병\nMaple-syrup-urine disease,KCD코드 : E71.0,산정특례코드 : V117,"지원구분 : 의료비(급여부분), 특수식이 구입비"
65dea3e40dc299f1601723e4,874,단핵탐식세포의 조직구증\nHistiocytoses of mononuclear phagocytes,KCD코드 : D76.1,산정특례코드 : V110,지원구분 : 의료비(급여부분)
65dea3e60dc299f1601723e6,873,"달리 분류되지 않은 미토콘드리아근병증\nMitochondrial myopathy, NEC",KCD코드 : G71.3,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea3e90dc299f1601723e8,872,담관의 폐쇄\nAtresia of bile ducts,KCD코드 : Q44.2,산정특례코드 : V181,지원구분 : 의료비(급여부분)
65dea3eb0dc299f1601723ea,871,당단백질분해의 결손\nDefects in glycoprotein degradation,KCD코드 : E77.1,산정특례코드 : V117,지원구분 : 의료비(급여부분)
65dea3ed0dc299f1601723ec,870,대결절성 부신증식증\nMacronodular adrenal hyperplasia,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3ef0dc299f1601723ee,869,대뇌 크레아틴 결핍 증후군\nCerebral creatine deficiency syndrome,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3f10dc299f1601723f0,868,대뇌-안구-치아-귀-골격 이상 증후군 [CODAS 증후군]\nCerebral-ocular-dental-auricular-skeletal anomaly syndrome [CODAS syndrome],KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea3f30dc299f1601723f2,867,대뇌건의 콜레스테롤증[밴보게르트-쉐러-엡스타인]\nCerebrotendinous cholesterosis [van Bogaert-Scherer-Epstein],KCD코드 : E75.5,산정특례코드 : V117,지원구분 : 의료비(급여부분)
65dea3f60dc299f1601723f4,866,대동맥궁증후군[다까야수]\nAortic arch syndrome [Takayasu],KCD코드 : M31.4,산정특례코드 : V135,지원구분 : 의료비(급여부분)
65dea3f80dc299f1601723f6,865,대동맥의 우측전위\nDextrotransposition of aorta,KCD코드 : Q20.3,산정특례코드 : V144,지원구분 : 의료비(급여부분)
65dea3fa0dc299f1601723f8,864,대동맥의 축착\nCoarctation of aorta,KCD코드 : Q25.1,산정특례코드 : V272,지원구분 : 의료비(급여부분)
65dea3fc0dc299f1601723fa,863,"대동맥의 축착(관전, 관후)\nCoarctation of aorta (preductal, postductal)",KCD코드 : Q25.1,산정특례코드 : V272,지원구분 : 의료비(급여부분)
65dea3ff0dc299f1601723fc,862,대동맥의 폐쇄\nAtresia of aorta,KCD코드 : Q25.2,산정특례코드 : V272,지원구분 : 의료비(급여부분)
65dea4010dc299f1601723fe,861,대동맥의 협착\nStenosis of aorta,KCD코드 : Q25.3,산정특례코드 : V272,지원구분 : 의료비(급여부분)
65dea4030dc299f160172400,860,대동맥중격결손\nAortic septal defect,KCD코드 : Q21.4,산정특례코드 : V269,지원구분 : 의료비(급여부분)
65dea4060dc299f160172402,859,대동맥판 및 승모판의 기타 선천기형\nOther congenital malformations of aortic and mitral valves,KCD코드 : Q23.8,산정특례코드 : V147,지원구분 : 의료비(급여부분)
65dea4080dc299f160172404,858,"대동맥판 및 승모판의 상세불명의 선천기형\nCongenital malformation of aortic and mitral valves, unspecified",KCD코드 : Q23.9,산정특례코드 : V147,지원구분 : 의료비(급여부분)
65dea40a0dc299f160172406,857,대동맥판의 선천성 기능부전\nCongenital insufficiency of aortic valve,KCD코드 : Q23.1,산정특례코드 : V147,지원구분 : 의료비(급여부분)
65dea40c0dc299f160172408,856,대동맥판의 선천협착\nCongenital stenosis of aortic valve,KCD코드 : Q23.0,산정특례코드 : V147,지원구분 : 의료비(급여부분)
65dea40e0dc299f16017240a,855,대동맥폐동맥중격결손\nAortopulmonary septal defect,KCD코드 : Q21.4,산정특례코드 : V269,지원구분 : 의료비(급여부분)
65dea4100dc299f16017240c,854,대동맥폐동맥창\nAortopulmonary window,KCD코드 : Q21.4,산정특례코드 : V269,지원구분 : 의료비(급여부분)
65dea4120dc299f16017240e,853,대발작 뇌전증지속상태\nGrand mal status epilepticus,KCD코드 : G41.0,산정특례코드 : V125,지원구분 : 의료비(급여부분)
65dea4150dc299f160172410,852,대장의 크론병\nCrohn’s disease of large intestine,KCD코드 : K50.1,산정특례코드 : V130,지원구분 : 의료비(급여부분)
65dea4170dc299f160172412,851,대정맥의 선천성 협착\nCongenital stenosis of vena cava,KCD코드 : Q26.0,산정특례코드 : V150,지원구분 : 의료비(급여부분)
65dea41a0dc299f160172414,850,대혈관의 (완전)전위\nTransposition of great vessels (complete),KCD코드 : Q20.3,산정특례코드 : V144,지원구분 : 의료비(급여부분)
65dea41c0dc299f160172416,849,댄디-워커증후군\nDandy-Walker syndrome,KCD코드 : Q03.1,산정특례코드 : V239,지원구분 : 의료비(급여부분)
65dea41e0dc299f160172418,848,데니스-드래쉬 증후군\nDenys-Drash syndrome,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea4200dc299f16017241a,847,데제린-소타스병\nDéjerine-Sottas disease,KCD코드 : G60.0,산정특례코드 : V169,"지원구분 : 의료비(급여부분), 인공호흡기 및 기침유발기"
65dea4220dc299f16017241c,846,델타-베타지중해빈혈\nDelta-beta thalassaemia,KCD코드 : D56.2,산정특례코드 : V232,지원구분 : 의료비(급여부분)
65dea4240dc299f16017241e,845,돌발성 운동유발 이상운동\nParoxysmal kinesigenic dyskinesia[PKD],KCD코드 : G24.8,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea4260dc299f160172420,844,동맥간존속\nPersistent truncus arteriosus,KCD코드 : Q20.0,산정특례코드 : V144,지원구분 : 의료비(급여부분)
65dea4280dc299f160172422,843,"동안실행증(失行症), 코간형\nOcular motor apraxia, Cogan type",KCD코드 : H51.8,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea42c0dc299f160172424,842,"동인자(Xq)를 제외한 이상 성염색체를 가진 핵형46, X\nKaryotype 46, X with abnormal sex chromosome, except iso(Xq)",KCD코드 : Q96.2,산정특례코드 : V021,지원구분 : 의료비(급여부분)
65dea42e0dc299f160172426,841,동형접합 가족성 고콜레스테롤혈증\nFamilial hypercholesterolemia homozygote,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea4300dc299f160172428,840,두개골간단형성부전증\nCraniometaphyseal dysplasia,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea4320dc299f16017242a,839,두개골유합\nCraniosynostosis,KCD코드 : Q75.0,산정특례코드 : V265,지원구분 : 의료비(급여부분)
65dea4340dc299f16017242c,838,두개골의 불완전유합\nImperfect fusion of skull,KCD코드 : Q75.0,산정특례코드 : V265,지원구분 : 의료비(급여부분)
65dea4360dc299f16017242e,837,두개골의 파젯병\nPaget’s disease of skull,KCD코드 : M88.0,산정특례코드 : V213,지원구분 : 의료비(급여부분)
65dea4380dc299f160172430,836,두개안면골이골증\nCraniofacial dysostosis,KCD코드 : Q75.1,산정특례코드 : V151,지원구분 : 의료비(급여부분)
65dea43a0dc299f160172432,835,두보위츠 증후군\nDubowitz syndrome,KCD코드 : Q87.1,산정특례코드 : V158,지원구분 : 의료비(급여부분)
65dea43c0dc299f160172434,834,"뒤쉔 또는 베커와 유사한 보통염색체열성, 소아형 근디스트로피\nAutosomal recessive, childhood type, resembling Duchenne or Becker muscular dystrophy",KCD코드 : G71.0,산정특례코드 : V012,"지원구분 : 의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입"
65dea43e0dc299f160172436,833,드 랑즈 증후군\nDe Lange syndrome,KCD코드 : Q87.1,산정특례코드 : V158,지원구분 : 의료비(급여부분)
65dea4420dc299f160172438,832,드라벳증후군\nDravet syndrome,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea4440dc299f16017243a,831,드뷔쿠아 형성이상\nDesbuquois dysplasia,KCD코드 : 없음,산정특례코드 : V900,지원구분 : 의료비(급여부분)
65dea4460dc299f16017243c,830,디스트로피성 수포성 표피박리증\nEpidermolysis bullosa dystrophica,KCD코드 : Q81.2,산정특례코드 : V184,지원구분 : 의료비(급여부분)
65dea4480dc299f16017243e,829,디스트로피성 형성이상\nDystrophic dysplasia,KCD코드 : Q77.5,산정특례코드 : V228,지원구분 : 의료비(급여부분)
65dea44a0dc299f160172440,828,디죠지증후군\nDi George’s syndrome,KCD코드 : D82.1,산정특례코드 : V111,지원구분 : 의료비(급여부분)
