_id,news_title,news_url,news_when,news_topic
65e6be5b3cd41b2567398341,한국노바티스 SMA·희귀질환 환자 '응원합니다!',http://www.bosa.co.kr/news/articleView.html?idxno=2185953,2022.11.29 09:01,다국적제약/의료기기
65e6be5b3cd41b2567398342,"교와기린, 특허만료 13제품 獨社에 양도",http://www.bosa.co.kr/news/articleView.html?idxno=2185850,2022.11.29 06:00,제약
65e6be5b3cd41b2567398343,강소 제약기업 차별화 전략 - 한국쿄와기린,http://www.bosa.co.kr/news/articleView.html?idxno=2185920,2022.11.28 14:20,기획연재
65e6be5b3cd41b2567398344,"임성기재단, 희귀질환 연구자 2명에 3년간 12억원 지원",http://www.bosa.co.kr/news/articleView.html?idxno=2185922,2022.11.28 14:16,제약산업
65e6be5b3cd41b2567398345,"잘 나가는 강소제약, 그 비결은 차별화에 있다!",http://www.bosa.co.kr/news/articleView.html?idxno=2185789,2022.11.28 06:00,제약산업
65e6be5b3cd41b2567398346,한국심초음파학회 글로벌 학회로 위상 강화 주력,http://www.bosa.co.kr/news/articleView.html?idxno=2185833,2022.11.28 05:58,학회/학술
65e6be5b3cd41b2567398347,"질병청, 희귀질환자 진료접근성 강화 나서",http://www.bosa.co.kr/news/articleView.html?idxno=2185762,2022.11.25 10:47,질병청
65e6be5b3cd41b2567398348,"목암생명과학연구소-차백신연구소, AI신약개발 MOU",http://www.bosa.co.kr/news/articleView.html?idxno=2185337,2022.11.21 09:30,제약산업
65e6be5b3cd41b2567398349,"대웅제약 ‘DWN12088’, 국가신약개발사업 과제 선정",http://www.bosa.co.kr/news/articleView.html?idxno=2185173,2022.11.17 11:38,제약산업
65e6be5b3cd41b256739834a,"한국다케다제약, 2022 GOALS 심포지엄 성료",http://www.bosa.co.kr/news/articleView.html?idxno=2184919,2022.11.15 09:07,다국적제약/의료기기
65e6be5b3cd41b256739834b,‘강직성척추염’ 조기진단 위해 MRI 급여화 필요,http://www.bosa.co.kr/news/articleView.html?idxno=2184672,2022.11.10 11:27,학회/학술
65e6be5c3cd41b256739834c,실명 부르는 안과 질환 ‘포도막염’! 이런 증상 있으면 의심해야! 원인 | 증상 | 치료 | 베체트병 | 희귀질환,http://www.bosa.co.kr/news/articleView.html?idxno=2184618,2022.11.09 16:55,너몰내알
65e6be5d3cd41b256739834d,RWE로 신약가격 인상 가능할까? “원칙적으로 가능”,http://www.bosa.co.kr/news/articleView.html?idxno=2184577,2022.11.09 12:00,심평원
65e6be5d3cd41b256739834e,다국적제약사 국내 연구개발 비용 투자 '활발',http://www.bosa.co.kr/news/articleView.html?idxno=2184358,2022.11.07 10:14,제약산업
65e6be5d3cd41b256739834f,"질병청, 2023년 국민소통단 7기 모집",http://www.bosa.co.kr/news/articleView.html?idxno=2184349,2022.11.07 09:52,의약정책
65e6be5d3cd41b2567398350,"김응수 중앙대광명병원 교수, 안과학회 우수비디오상 수상",http://www.bosa.co.kr/news/articleView.html?idxno=2184198,2022.11.03 11:02,동정
65e6be5d3cd41b2567398351,"화순전남대병원, ‘소아청소년 환자 희망 백일장’ 성료",http://www.bosa.co.kr/news/articleView.html?idxno=2183975,2022.11.01 05:11,병의원
65e6be5d3cd41b2567398352,"한미약품, 오픈 이노베이션의 메카 ‘스위스 바젤’에 거점 마련",http://www.bosa.co.kr/news/articleView.html?idxno=2183938,2022.10.31 17:07,제약산업
65e6be5d3cd41b2567398353,"박수현 인하대병원 교수, 임상신경생리학회 연구자상 수상",http://www.bosa.co.kr/news/articleView.html?idxno=2183780,2022.10.28 10:15,동정
65e6be5d3cd41b2567398354,의약품 허가심사 현황 정기 공개,http://www.bosa.co.kr/news/articleView.html?idxno=2183760,2022.10.28 09:16,식약처
65e6be5d3cd41b2567398355,"JW중외제약, 혈우병 환자 위한 ‘헴리브라’ 앱 업데이트",http://www.bosa.co.kr/news/articleView.html?idxno=2183685,2022.10.27 10:44,제약산업
65e6be5e3cd41b2567398356,"필수의료·플랫폼 화두 던진 복지위 국감, 디테일은 부족",http://www.bosa.co.kr/news/articleView.html?idxno=2183450,2022.10.25 06:00,국회
65e6be5e3cd41b2567398357,"한국쿄와기린, ‘10월 23일은 세계 XLH 인식의 날’",http://www.bosa.co.kr/news/articleView.html?idxno=2183408,2022.10.24 12:01,제약산업
65e6be5e3cd41b2567398358,심평원 “‘경평 생략 제도 환자수 기준’ 절대조건 아냐”,http://www.bosa.co.kr/news/articleView.html?idxno=2183308,2022.10.21 11:56,심평원
65e6be5e3cd41b2567398359,"식약처 ""희귀질환 치료제 악티늄 임상 승인 계획서 신속 검토""",http://www.bosa.co.kr/news/articleView.html?idxno=2183241,2022.10.20 15:41,국회
65e6be5e3cd41b256739835a,한미약품 LAPSTriple agonist 국제일반명 ‘에포시페그트루타이드’,http://www.bosa.co.kr/news/articleView.html?idxno=2183200,2022.10.20 11:00,제약산업
65e6be5e3cd41b256739835b,국내 신약개발 선도 한미약품의 선택은?,http://www.bosa.co.kr/news/articleView.html?idxno=2183108,2022.10.20 06:00,제약산업
65e6be5e3cd41b256739835c,세계 제약업계 생산시설 확장 줄이어,http://www.bosa.co.kr/news/articleView.html?idxno=2182966,2022.10.19 12:00,제약
65e6be5e3cd41b256739835d,전북대병원에 2022 KLPGA 동부건설·한국토지신탁 기부,http://www.bosa.co.kr/news/articleView.html?idxno=2183111,2022.10.19 11:39,병의원
65e6be5e3cd41b256739835e,NMOSD 치료제 '유플리즈나' 대만 승인,http://www.bosa.co.kr/news/articleView.html?idxno=2182987,2022.10.19 06:00,제약
65e6be5e3cd41b256739835f,"심정옥 고대구로병원 교수, 소아 염증성 장질환 환자 연구 진행",http://www.bosa.co.kr/news/articleView.html?idxno=2183003,2022.10.18 11:29,동정
65e6be5e3cd41b2567398360,"엔지켐, 급성방사선증후군 신약 연구 발표",http://www.bosa.co.kr/news/articleView.html?idxno=2182867,2022.10.14 11:35,제약산업
65e6be603cd41b2567398361,GC지놈 홈페이지 고객 친화적 플랫폼으로 리뉴얼,http://www.bosa.co.kr/news/articleView.html?idxno=2182841,2022.10.14 09:41,제약산업
65e6be603cd41b2567398362,김선민 원장 “200명 기준 경평면제 제한요인 안 되도록 노력”,http://www.bosa.co.kr/news/articleView.html?idxno=2182806,2022.10.13 19:21,국회
65e6be603cd41b2567398363,“혈우병 치료제 헴리브라 비항체 환자까지 확대돼야”,http://www.bosa.co.kr/news/articleView.html?idxno=2182804,2022.10.13 17:39,국회
65e6be603cd41b2567398364,"심평원, ‘필수약제 등재절차 2개월 단축’ 등 추진",http://www.bosa.co.kr/news/articleView.html?idxno=2182765,2022.10.13 12:05,심평원
65e6be603cd41b2567398365,"정부 중증·희귀질환치료제 경평면제 확대안, 실상은 축소?",http://www.bosa.co.kr/news/articleView.html?idxno=2182739,2022.10.13 09:40,국회
65e6be603cd41b2567398366,"암질심, 임상 3상 이유 경평면제 충족 항암제 급여 불허",http://www.bosa.co.kr/news/articleView.html?idxno=2182725,2022.10.13 09:08,국회
65e6be603cd41b2567398367,다발성경화증 치료 희귀약 ‘폰보리정’ 허가,http://www.bosa.co.kr/news/articleView.html?idxno=2182670,2022.10.12 12:00,식약처
65e6be603cd41b2567398368,"일루미나, 유전체학 가능성 한계 확장 앞장선다",http://www.bosa.co.kr/news/articleView.html?idxno=2182213,2022.10.05 12:01,의료기기·IT
65e6be603cd41b2567398369,AZ 유전자 치료제 개발사 인수,http://www.bosa.co.kr/news/articleView.html?idxno=2182090,2022.10.04 10:01,제약
65e6be603cd41b256739836a,‘선천성 악안면 기형’ 급여확대…전체 대상으로,http://www.bosa.co.kr/news/articleView.html?idxno=2181899,2022.09.29 17:15,복지부
65e6be603cd41b256739836b,다이이찌산쿄 항암제 '에자미아' 日 승인,http://www.bosa.co.kr/news/articleView.html?idxno=2181686,2022.09.27 10:40,제약
65e6be603cd41b256739836c,"“공공정책수가, 필수의료 손실보상·협력체계 살려야”",http://www.bosa.co.kr/news/articleView.html?idxno=2181630,2022.09.26 15:23,국회
65e6be603cd41b256739836d,"분당서울대병원, 2022년 연구중심병원 육성 R&D 사업 선정",http://www.bosa.co.kr/news/articleView.html?idxno=2181510,2022.09.23 12:06,병원
65e6be603cd41b256739836e,"화순전남대병원, 사회공헌대상 보건복지부 장관상",http://www.bosa.co.kr/news/articleView.html?idxno=2181333,2022.09.21 14:26,병원
65e6be603cd41b256739836f,"한국쿄와기린, 아웃도어 플로깅(Plogging) 행사 진행",http://www.bosa.co.kr/news/articleView.html?idxno=2181242,2022.09.20 15:23,제약산업
65e6be603cd41b2567398370,"한독, 다양한 신장 질환을 다루는 ‘라라랜드 심포지엄’ 개최",http://www.bosa.co.kr/news/articleView.html?idxno=2181188,2022.09.20 10:18,제약산업
65e6be613cd41b2567398371,듀피젠트 4년 '아토피 치료환경 변화시켰다',http://www.bosa.co.kr/news/articleView.html?idxno=2181150,2022.09.20 06:00,제약산업
65e6be613cd41b2567398372,"분당차여성병원, ‘산전유전상담 심포지엄’ 개최",http://www.bosa.co.kr/news/articleView.html?idxno=2181087,2022.09.19 09:53,병의원
65e6be613cd41b2567398373,혁신기술로 차별화 15대 생명공 유망주 주목,http://www.bosa.co.kr/news/articleView.html?idxno=2180879,2022.09.15 12:00,제약
65e6be613cd41b2567398374,RNA 타깃 저분자 R&D 관심 증대,http://www.bosa.co.kr/news/articleView.html?idxno=2180716,2022.09.14 12:00,제약
65e6be623cd41b2567398375,유전성 림프부종 일으키는 유전자 변이 패턴 발견,http://www.bosa.co.kr/news/articleView.html?idxno=2180856,2022.09.14 11:29,학회/학술
65e6be623cd41b2567398376,한국화이자제약 베네픽스 혈우병 B 환자에 제공한 이익은?,http://www.bosa.co.kr/news/articleView.html?idxno=2180829,2022.09.14 09:05,제약산업
65e6be623cd41b2567398377,한미 롤론티스 미FDA 시판허가 ‘신약개발 성과의 시작’,http://www.bosa.co.kr/news/articleView.html?idxno=2180810,2022.09.14 06:00,제약산업
65e6be623cd41b2567398378,"고셔병 치료제 '비프리브', 침전물 발생적고 골밀도 개선 효과적",http://www.bosa.co.kr/news/articleView.html?idxno=2180757,2022.09.13 06:00,제약산업
65e6be623cd41b2567398379,"경북대병원, 소아희귀질환 다면분석 AI 통합 솔루션 개발 참여",http://www.bosa.co.kr/news/articleView.html?idxno=2180525,2022.09.06 15:00,병의원
65e6be623cd41b256739837a,한국화이자제약 진타 솔로퓨즈 예방적요법제로 허가 확대,http://www.bosa.co.kr/news/articleView.html?idxno=2180402,2022.09.05 10:49,제약산업
65e6be623cd41b256739837b,노벨파마 시롤리무스 국소 젤 '하이프토' 美 출시,http://www.bosa.co.kr/news/articleView.html?idxno=2180194,2022.09.02 06:00,제약
65e6be623cd41b256739837c,'의약품 품목 조건부 허가 관리지침' 손질,http://www.bosa.co.kr/news/articleView.html?idxno=2180207,2022.09.01 09:31,식약처
65e6be623cd41b256739837d,"한미, 세계 최초 월1회 투여 단장증후군 혁신신약 임상2상 소개",http://www.bosa.co.kr/news/articleView.html?idxno=2180157,2022.08.31 13:59,제약산업
65e6be633cd41b256739837e,"GC녹십자, 美 파트너 스페라젠과 FDA 신약개발회의 참여",http://www.bosa.co.kr/news/articleView.html?idxno=2180110,2022.08.31 09:12,제약산업
65e6be633cd41b256739837f,2조 줄어든 질병청 2023년 예산안...‘백신도입 물량’ 영향,http://www.bosa.co.kr/news/articleView.html?idxno=2180093,2022.08.31 06:00,질병청
65e6be633cd41b2567398380,상반기 구미 헬스케어 벤처펀딩 ‘견조’,http://www.bosa.co.kr/news/articleView.html?idxno=2179881,2022.08.29 12:00,제약
65e6be633cd41b2567398381,"지샘병원, 차세대염기서열분석 유전자 검사기관 지정",http://www.bosa.co.kr/news/articleView.html?idxno=2179958,2022.08.29 11:14,병의원
65e6be633cd41b2567398382,SMA 원샷 치료제 '졸겐스마' 바라보는 의료진 시선은?,http://www.bosa.co.kr/news/articleView.html?idxno=2179932,2022.08.29 10:19,제약산업
65e6be633cd41b2567398383,"메이지세이카, 차세대 mRNA 백신 도입 협의",http://www.bosa.co.kr/news/articleView.html?idxno=2179864,2022.08.29 06:00,제약
65e6be633cd41b2567398384,"건보공단, 사용량-약가연동 협상 개정지침 소급적용 완료",http://www.bosa.co.kr/news/articleView.html?idxno=2179646,2022.08.24 06:00,건보공단
65e6be633cd41b2567398385,비급여 진료 가능 ‘제한적 의료기술’ 신청하세요,http://www.bosa.co.kr/news/articleView.html?idxno=2179600,2022.08.23 10:07,기타기관
65e6be633cd41b2567398386,"“올해 상반기 FDA 승인신약, ‘양’보단 ‘질’ 주목”",http://www.bosa.co.kr/news/articleView.html?idxno=2179267,2022.08.17 06:00,제약산업
65e6be633cd41b2567398387,2Q 세계적 제약사 실적 ‘호조’,http://www.bosa.co.kr/news/articleView.html?idxno=2179243,2022.08.16 15:12,제약
65e6be633cd41b2567398388,"“영유아·소아·청소년 희귀약 경평면제, 형평성 고려 신중기하겠다”",http://www.bosa.co.kr/news/articleView.html?idxno=2178989,2022.08.10 14:33,복지부
65e6be693cd41b2567398389,"트로트 가수 이찬원, 희귀난치질환 환우 치료비 지원",http://www.bosa.co.kr/news/articleView.html?idxno=2178981,2022.08.10 11:59,단신
65e6be693cd41b256739838a,"서울대병원, 소아희귀질환 다면분석 AI 솔루션 개발 착수",http://www.bosa.co.kr/news/articleView.html?idxno=2178955,2022.08.10 10:41,병원
65e6be693cd41b256739838b,"""정부 급여 관리 방안 환자 약물 접근성 저하시킨다""",http://www.bosa.co.kr/news/articleView.html?idxno=2178924,2022.08.09 23:16,제약산업
65e6be693cd41b256739838c,"고가신약 접근성, ‘선등재-후평가’·‘혁신신약 기금’ 국회서 제안",http://www.bosa.co.kr/news/articleView.html?idxno=2178618,2022.08.04 06:00,국회
65e6be6a3cd41b256739838d,약제 경영평가면제 대상에 ‘소아 대상 신약’ 포함,http://www.bosa.co.kr/news/articleView.html?idxno=2178619,2022.08.04 06:00,심평원
65e6be6a3cd41b256739838e,"""생존율 낮은 난치성 갑상선암, 조기 발견 및 치료 중요""",http://www.bosa.co.kr/news/articleView.html?idxno=2178377,2022.08.02 06:00,제약산업
65e6be6a3cd41b256739838f,7기 국민건강영양조사 8398명 정보 등 인체자원 추가,http://www.bosa.co.kr/news/articleView.html?idxno=2178386,2022.08.01 09:51,질병청
65e6be6a3cd41b2567398390,"제약, 2분기에도 호황 세 이어질 듯",http://www.bosa.co.kr/news/articleView.html?idxno=2178367,2022.08.01 06:00,제약산업
65e6be6a3cd41b2567398391,커지는 중증희귀질환의약품 급여 확대 요구..정부는 고심중,http://www.bosa.co.kr/news/articleView.html?idxno=2178340,2022.07.29 14:45,국회
65e6be6a3cd41b2567398392,대포가 있어도 총알로 싸워야 하는 ‘유전 재발열 증후군’,http://www.bosa.co.kr/news/articleView.html?idxno=2177997,2022.07.27 06:00,제약산업
65e6be6a3cd41b2567398393,"국내 제약사, ESG 경영 체계 구축을 위한 전략은?",http://www.bosa.co.kr/news/articleView.html?idxno=2178082,2022.07.27 06:00,제약산업
65e6be6a3cd41b2567398394,"한국다케다제약, 레프라갈 20주년 기념 심포지엄 성료",http://www.bosa.co.kr/news/articleView.html?idxno=2178017,2022.07.26 10:23,다국적제약/의료기기
65e6be6a3cd41b2567398395,"엔젠바이오, ‘NGS 기반 암 진단검사 제품’으로 2022 AACC 참여 ",http://www.bosa.co.kr/news/articleView.html?idxno=2177935,2022.07.25 10:57,의료기기·IT
65e6be6a3cd41b2567398396,"인천성모병원, 의학유전·희귀질환 온라인 심포지엄 성료",http://www.bosa.co.kr/news/articleView.html?idxno=2177934,2022.07.25 10:57,병의원
65e6be6a3cd41b2567398397,"아스텔라스, 美에 새 생명공학 거점 개설",http://www.bosa.co.kr/news/articleView.html?idxno=2177947,2022.07.25 10:45,제약
65e6be6a3cd41b2567398398,"대웅제약, 희귀질환 아동 돕는 희망 걸음 캠페인 성료",http://www.bosa.co.kr/news/articleView.html?idxno=2177873,2022.07.22 10:39,제약·유통
65e6be6a3cd41b2567398399,국가통합 바이오 빅데이터 구축 7084명분 연구자원 일반개방,http://www.bosa.co.kr/news/articleView.html?idxno=2177820,2022.07.21 15:38,질병청
65e6be6a3cd41b256739839a,미 승인 신약 2/3 유전적 근거 바탕,http://www.bosa.co.kr/news/articleView.html?idxno=2177443,2022.07.21 12:00,제약
65e6be6a3cd41b256739839b,"국립감염병연구소, 모더나와 ‘SFTS mRNA 백신 개발’ 공동연구",http://www.bosa.co.kr/news/articleView.html?idxno=2177688,2022.07.20 10:13,질병청
65e6be6a3cd41b256739839c,"서울대병원, 희귀질환자 가족 위한 웨비나 실시",http://www.bosa.co.kr/news/articleView.html?idxno=2177623,2022.07.19 15:31,병의원
65e6be6c3cd41b256739839d,"‘글로벌 시장, 희귀의약품 개발 대세... 국내 경쟁력 강화 지원책 절실 ’",http://www.bosa.co.kr/news/articleView.html?idxno=2177457,2022.07.18 06:00,제약산업
65e6be6c3cd41b256739839e,"심평원 대전지원-충남대병원, ‘희귀질환 바로알기’ 홍보",http://www.bosa.co.kr/news/articleView.html?idxno=2177447,2022.07.15 19:28,병의원
65e6be6c3cd41b256739839f,"인하대병원, SSG랜더스와 희망 드림 캠페인 협약",http://www.bosa.co.kr/news/articleView.html?idxno=2177442,2022.07.15 15:24,병의원
65e6be6c3cd41b25673983a0,"칠곡경북대병원, ‘케네디병 바로알기’ 강좌 개최",http://www.bosa.co.kr/news/articleView.html?idxno=2177294,2022.07.13 15:21,병의원
65e6be6c3cd41b25673983a1,희귀질환 ‘지정’ 넘어 ‘치료’까지 이어져 치료 공백 메워야,http://www.bosa.co.kr/news/articleView.html?idxno=2177271,2022.07.13 12:00,학회/학술
65e6be6d3cd41b25673983a2,희소의료기기 지정현황 첫 공개,http://www.bosa.co.kr/news/articleView.html?idxno=2177177,2022.07.12 10:11,의료기기·IT
65e6be6d3cd41b25673983a3,"임성기재단, 극희귀질환 연구지원 공모 이달말까지 접수",http://www.bosa.co.kr/news/articleView.html?idxno=2176966,2022.07.07 16:48,제약산업
65e6be6d3cd41b25673983a4,"인천성모병원, 21일 의학유전·희귀질환 온라인 심포지엄",http://www.bosa.co.kr/news/articleView.html?idxno=2176856,2022.07.06 12:08,병의원
65e6be6d3cd41b25673983a5,"김흥동 한국뇌전증협회장, 국민훈장 동백장 수훈",http://www.bosa.co.kr/news/articleView.html?idxno=2176683,2022.07.04 15:13,동정
65e6be6d3cd41b25673983a6,암종불문 항암제 '로즐리트렉VS비트락비' 주목,http://www.bosa.co.kr/news/articleView.html?idxno=2176389,2022.07.04 06:00,기획연재
65e6be6d3cd41b25673983a7,"GC녹십자, 혈우병 환자 개인맞춤형 소프트웨어 출시",http://www.bosa.co.kr/news/articleView.html?idxno=2176421,2022.06.30 10:10,제약산업
65e6be6d3cd41b25673983a8,"말단비대증 환자, 부정맥·심부전 발병률 높아",http://www.bosa.co.kr/news/articleView.html?idxno=2176233,2022.06.28 10:42,학회/학술
65e6be6d3cd41b25673983a9,한국다케다제약 ‘해피 투게더 심포지엄’ 성료,http://www.bosa.co.kr/news/articleView.html?idxno=2175786,2022.06.21 09:01,다국적제약/의료기기
65e6be6d3cd41b25673983aa,"사노피, ‘2022 초록산타 상상학교 및 상상크루’ 참가자 모집",http://www.bosa.co.kr/news/articleView.html?idxno=2175770,2022.06.20 23:25,다국적제약/의료기기
65e6be6d3cd41b25673983ab,시오노기 코로나19 경구제 '조코바' 22일 日 심의,http://www.bosa.co.kr/news/articleView.html?idxno=2175591,2022.06.20 06:00,제약
65e6be6d3cd41b25673983ac,"인하대병원, 백령도서 질환예방 캠페인 실시",http://www.bosa.co.kr/news/articleView.html?idxno=2175663,2022.06.18 14:04,병의원
65e6be6d3cd41b25673983ad,"대웅제약, 특발성 폐섬유증 신약 다국가 임상 2상 돌입",http://www.bosa.co.kr/news/articleView.html?idxno=2175608,2022.06.17 10:39,제약산업
65e6be6d3cd41b25673983ae,"심평원 약제실, 중증‧희귀약 신속등재 ‘평가기간 단축’ 추진",http://www.bosa.co.kr/news/articleView.html?idxno=2175374,2022.06.15 06:00,심평원
65e6be6d3cd41b25673983af,한미약품 개발 신약 ‘희귀의약품 지정’ 20건 달성,http://www.bosa.co.kr/news/articleView.html?idxno=2175060,2022.06.09 10:29,제약산업
65e6be6d3cd41b25673983b0,"대웅제약, ‘희망 걸음 캠페인’ 출발",http://www.bosa.co.kr/news/articleView.html?idxno=2174827,2022.06.03 11:14,제약산업
65e6be6f3cd41b25673983b1,"우려떨친 종근당, 외형·내실 두 마리 토끼 잡을까 ",http://www.bosa.co.kr/news/articleView.html?idxno=2174778,2022.06.03 06:00,제약산업
65e6be6f3cd41b25673983b2,"인하대병원 이지은 교수·이은모 방사선사, 질병청장·인천시장 표창 수상",http://www.bosa.co.kr/news/articleView.html?idxno=2174741,2022.06.02 11:45,동정
65e6be6f3cd41b25673983b3,다국적제약사 ‘환자와 함께’…다양한 활동 ‘눈길’,http://www.bosa.co.kr/news/articleView.html?idxno=2174579,2022.05.31 06:00,제약산업
65e6be6f3cd41b25673983b4,“한국심초음파학회 글로벌 학회로 위상 재정립 하겠다”,http://www.bosa.co.kr/news/articleView.html?idxno=2174483,2022.05.30 08:59,학회/학술
65e6be6f3cd41b25673983b5,[창간특집] 신포괄지불제도 지침 개정서 알아둬야 할 사항,http://www.bosa.co.kr/news/articleView.html?idxno=2174450,2022.05.27 06:51,기획연재
65e6be6f3cd41b25673983b6,[창간특집] 포스트코로나 시대 감염병 대응 전략,http://www.bosa.co.kr/news/articleView.html?idxno=2174035,2022.05.27 06:00,기획연재
65e6be6f3cd41b25673983b7,조용곤 전북대병원 교수 ‘희귀질환 극복의 날’ 청장 표창,http://www.bosa.co.kr/news/articleView.html?idxno=2174340,2022.05.26 16:03,동정
65e6be6f3cd41b25673983b8,"화이자제약, ‘더 건강한 세상을 위한 협정’ 출범",http://www.bosa.co.kr/news/articleView.html?idxno=2174284,2022.05.26 09:27,제약산업
65e6be6f3cd41b25673983b9,다국적제약사 사회공헌활동 야외에서 다양하게 진행 ‘눈길’,http://www.bosa.co.kr/news/articleView.html?idxno=2174272,2022.05.26 06:00,제약산업
65e6be6f3cd41b25673983ba,"인천성모병원, ‘희귀질환 극복의 날’ 기념 페스티벌 성료",http://www.bosa.co.kr/news/articleView.html?idxno=2174239,2022.05.25 12:52,병의원
65e6be6f3cd41b25673983bb,"충북대병원 김원섭 교수, ‘질병관리청장 표창’ 수상",http://www.bosa.co.kr/news/articleView.html?idxno=2174236,2022.05.25 12:44,동정
65e6be6f3cd41b25673983bc,"분당차여성병원 유한욱 교수, 보건복지부 장관 표창 수상",http://www.bosa.co.kr/news/articleView.html?idxno=2174204,2022.05.25 10:08,동정
65e6be6f3cd41b25673983bd,"대웅제약, 희귀질환 극복의 날 맞아 희망 걸음 캠페인",http://www.bosa.co.kr/news/articleView.html?idxno=2174086,2022.05.24 05:57,제약산업
65e6be6f3cd41b25673983be,"복지부·질병청, ‘6회 희귀질환 극복의 날’ 개최",http://www.bosa.co.kr/news/articleView.html?idxno=2174069,2022.05.23 15:50,의약정책
65e6be6f3cd41b25673983bf,"한국쿄와기린, XLH 전문 포털 ‘XLH Link Asia’ 오픈",http://www.bosa.co.kr/news/articleView.html?idxno=2174068,2022.05.23 15:16,제약산업
65e6be6f3cd41b25673983c0,"종근당, 이엔셀과 세포·유전자치료제 공동연구 MOU 체결",http://www.bosa.co.kr/news/articleView.html?idxno=2173908,2022.05.20 09:54,제약산업
65e6be6f3cd41b25673983c1,'희귀병치료 의료기기' 구입비 국가 지원 추진,http://www.bosa.co.kr/news/articleView.html?idxno=2173841,2022.05.19 12:00,복지부
65e6be6f3cd41b25673983c2,한국의약품수출입협회-희귀필수의약품센터 MOU 체결,http://www.bosa.co.kr/news/articleView.html?idxno=2173819,2022.05.19 09:00,제약산업
65e6be703cd41b25673983c3,백경란 청장 “‘감염병 위기대응 컨트롤타워 역할’ 재정립”,http://www.bosa.co.kr/news/articleView.html?idxno=2173796,2022.05.18 17:02,질병청
65e6be703cd41b25673983c4,"종근당, 국제 말초신경학회서 CKD-510 임상 결과 발표",http://www.bosa.co.kr/news/articleView.html?idxno=2173743,2022.05.18 10:09,제약산업
65e6be713cd41b25673983c5,日 긴급승인제도 신설 개정법 성립,http://www.bosa.co.kr/news/articleView.html?idxno=2173574,2022.05.17 06:00,의료
65e6be713cd41b25673983c6,"유나이티드제약 ‘폐섬유증 흡입치료제 개발’, 국책과제 선정",http://www.bosa.co.kr/news/articleView.html?idxno=2173595,2022.05.16 11:26,제약산업
65e6be713cd41b25673983c7,노보 벤처 캐피탈과 신약발굴 제휴,http://www.bosa.co.kr/news/articleView.html?idxno=2173449,2022.05.12 12:31,제약
65e6be713cd41b25673983c8,"인하대병원, 100번째 어린이날 맞아 소아환자에게 선물 전달",http://www.bosa.co.kr/news/articleView.html?idxno=2173098,2022.05.06 12:13,병의원
65e6be713cd41b25673983c9,"종근당, 창립 81주년 기념식 진행",http://www.bosa.co.kr/news/articleView.html?idxno=2173014,2022.05.04 15:16,제약산업
65e6be713cd41b25673983ca,"iDMC, 한미약품에 ‘혁신신약 글로벌 임상 2상 계속 진행’ 권고",http://www.bosa.co.kr/news/articleView.html?idxno=2173015,2022.05.04 15:16,제약산업
65e6be713cd41b25673983cb,"인하대병원, 협력병원 52곳 의료진·실무자 온라인 교육",http://www.bosa.co.kr/news/articleView.html?idxno=2172973,2022.05.04 10:46,병의원
65e6be713cd41b25673983cc,"인수위 110대 국정과제, ‘비대면진료’·‘필수의료과 지원확대’",http://www.bosa.co.kr/news/articleView.html?idxno=2172928,2022.05.03 18:47,정책·행정
65e6be713cd41b25673983cd,"백혈병소아암협회, 화순전남대병원에 어린이날 떡케이크 선물",http://www.bosa.co.kr/news/articleView.html?idxno=2172906,2022.05.03 13:10,병의원
65e6be713cd41b25673983ce,"GC녹십자, 이한주 Discovery Unit장 영입",http://www.bosa.co.kr/news/articleView.html?idxno=2172877,2022.05.03 10:38,단신
65e6be713cd41b25673983cf,"원주상공회의소, 원주세브란스기독병원에 희귀난치병 아동 지원 기부금 전달",http://www.bosa.co.kr/news/articleView.html?idxno=2172620,2022.04.28 12:44,병의원
65e6be723cd41b25673983d0,작년 제약사 주도 임상 대폭 늘어,http://www.bosa.co.kr/news/articleView.html?idxno=2172591,2022.04.28 10:29,식약처
65e6be723cd41b25673983d1,"GC녹십자, LNP 전달 시스템 도입 계약 체결",http://www.bosa.co.kr/news/articleView.html?idxno=2172574,2022.04.28 09:01,제약산업
65e6be723cd41b25673983d2,"임성기재단, 年 4억원 규모 극희귀질환 연구지원 사업 공모 ",http://www.bosa.co.kr/news/articleView.html?idxno=2172502,2022.04.27 09:47,제약산업
65e6be723cd41b25673983d3,고형암 CAR-T 치료제 도전하는 '티카로스',http://www.bosa.co.kr/news/articleView.html?idxno=2172213,2022.04.22 06:00,기획연재
65e6be723cd41b25673983d4,희귀난치성 질환 ‘스틸씨병’ 새로운 발병 기전 밝혀,http://www.bosa.co.kr/news/articleView.html?idxno=2172221,2022.04.21 16:49,학회/학술
65e6be723cd41b25673983d5,첫 신속심사대상 코셀루고 허가받고도 처방 ‘제로’인 이유는?,http://www.bosa.co.kr/news/articleView.html?idxno=2172076,2022.04.20 06:00,제약산업
65e6be723cd41b25673983d6,"테라젠바이오, 질병예측 유전자검사 ‘헬로진 4.0’ 출시",http://www.bosa.co.kr/news/articleView.html?idxno=2171818,2022.04.14 11:12,바이오
65e6be723cd41b25673983d7,특수의료용도식품 생산업체 지원 강화,http://www.bosa.co.kr/news/articleView.html?idxno=2171505,2022.04.11 09:01,식품
65e6be723cd41b25673983d8,"GC녹십자, 중증형 헌터증후군 치료제 국내 1상 승인",http://www.bosa.co.kr/news/articleView.html?idxno=2171374,2022.04.07 13:16,제약산업
